material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
895-000023,轻触开关,DTSM-21N-S-V-T/R,公用物料,pcs,个,原材料-组装料,开关,外购,42.00,,,1.00,,未上架
539-000485,高精度贴片电阻,"47K,0402,0.1%",公用物料,pcs,个,原材料-电子料,电阻,外购,133.00,,,1.00,0.076049,未上架
725-000319,贴片陶瓷电容,"1nF,50V,0402,10%,X7R",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.002486,未上架
356-000181,连接器,FPC-1.0-6P-A-A(上接触抽屉式),公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,1.00,,,1.00,0.322954,未上架
972-000494,4G数传模块,FC800MCNLC-J03-SNNDA,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,45.00,,,1.00,23.690676,未上架
725-000295,贴片陶瓷电容,"470nF,50V,0603,10%",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.027911,未上架
588-000114,601C倾角P5_S01_PCBA,601C_MODULE2_P5_S01_PCBA,监测终端,pcs,个,原材料-半成品,已贴线路板,委外,17.00,,,1.00,,未上架
468-000699,YS221E固定标签(千寻),"72.5*17.5mm，PC片表面细磨砂效果；丝印，带背胶，背胶厚度0.1mm,耐60度以上高温",自动驾驶,pcs,个,原材料-包装料,印刷类,外购,21.00,,,1.00,,未上架
725-000085,贴片陶瓷电容,"100NF,16V,0603,10%",公用物料,pcs,个,原材料-电子料,电容,外购,84.00,,,1.00,0.025990,未上架
165-000892,YN540pro旋转雷达感应线圈发射端,圆形，外径21.6mm，高度5.6mm，线束长度40mm 磁石/黑色,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
733-000167,贴片功率电感,IPIM201610-S47M,公用物料,pcs,个,原材料-电子料,电感,外购,28.00,,,1.00,0.140007,未上架
725-000308,贴片陶瓷电容,"220nF,50V,0805,10%,X7R",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.025990,未上架
588-000768,GPS模块B40S_BDS_P0_S01_PCBA,GPS_MODULE_B40S_BDS_P0_S01_PCBA,自动驾驶,pcs,个,原材料-半成品,已贴线路板,委外,1.00,,,1.00,,未上架
539-000516,贴片电阻,"1.62k,0201,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,112.00,,,1.00,0.004972,未上架
849-001225,无人车三目后壳,7061-T6,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,200.000056,未上架
454-000172,TVS二极管,SMAJ5.0CA,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.096954,未上架
165-001205,YN540PRO_主控板屏蔽框9,0.2mm洋白铜54.39*47.66*2.55mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
539-000088,贴片电阻,"49.9R,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
165-003451,F100负极插座-螺孔铜排式,F100-GCB520,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,1.00,,,1.00,39.810013,未上架
165-001289,YN540pro_航电上下壳防水圈,红色防水硅胶圈，55度,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
321-000502,YN403_KEYBOARD_P0_PCB,YN403_KEYBOARD_P0_PCB,自动驾驶,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,2.440009,未上架
588-000420,YN408_ST1061板(VM982)_P1.3_S01_PCBA,YN408_ST1061板(VM982)_P1.3_S01_PCBA,自动驾驶,pcs,个,原材料-半成品,已贴线路板,委外,30.00,,,1.00,,未上架
356-000495,YN580电调接线端子,M4紫铜,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,20.00,,,1.00,0.464995,未上架
539-000550,贴片电阻,"36K,0805,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.005311,未上架
972-000062,电平转换芯片,UXB0104PWR,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,1.00,,,1.00,4.996521,未上架
539-000247,贴片电阻,"13.3K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001469,未上架
321-000393,YC402_SK3568电源板_P2_PCB,YC402_SK3568PWR_P2_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,4.319990,未上架
539-000279,贴片电阻,"26.7K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.001469,未上架
795-000819,YS508 4G板屏蔽框2,0.3mm洋白铜 57.6*44.5*3.8mm,无人机,pcs,个,原材料-组装料,通用机械零件,外购,21.00,,,1.00,1.359955,未上架
895-000055,总高6mm正贴轻触开关,LN6060A1-20H60-0PTR,公用物料,pcs,个,原材料-组装料,开关,外购,28.00,,,1.00,0.129950,未上架
972-000406,MCU,GS32R274KCK2MMM,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,1.00,,,1.00,,未上架
795-000795,YN502电源屏蔽罩,42.9*27.2*3.5mm，不锈钢,自动驾驶,pcs,个,原材料-组装料,通用机械零件,外购,21.00,,,1.00,,未上架
972-000724,模拟开关,SS2058XN,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,0.569972,未上架
165-001830,YN580机尾接口板支架,108.9X231X26mm；QA66+30%玻纤，黑色，表面晒纹，V0防火,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,13.290043,未上架
539-000166,贴片电阻,"1.8K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,98.00,,,1.00,0.002825,未上架
358-000107,P沟道MOS管,KMTM3415KL,公用物料,pcs,个,原材料-电子料,晶体管,外购,84.00,,,1.00,0.131193,未上架
972-000369,电源芯片,NP28167GQ-A-Z,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,112.00,,,1.00,3.499949,未上架
468-000094,701产品说明书,701产品说明书,监测终端,pcs,个,原材料-包装料,印刷类,外购,1.00,,,1.00,,未上架
795-000879,YN525动力套组件3号,,无人机,pcs,个,原材料-组装料,通用机械零件,外购,42.00,,,1.00,,未上架
356-000129,801_8pin排针,QZ254V-22-8P,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,1.00,,,1.00,,未上架
838-000153,HX---定位蘑菇头天线,HPS300,自动驾驶,pcs,个,原材料-包装料,天线、传感器&摄像头,外购,35.00,,,1.00,82.000032,未上架
321-000595,YS508C_REMOTEID_P0_PCB,YS508C_REMOTEID_P0_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,35.00,,,1.00,2.110049,未上架
353-000167,铰接系统,,无人车,pcs,个,原材料-半成品,VH300无人车,自制,,,,1.00,,未上架
356-000639,双排排母-28P(WP),GHEM46-214G0BUT2,自动驾驶,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,1.000050,未上架
972-000421,高低边驱动器,UR2101STR,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,28.00,,,1.00,0.700035,未上架
725-000011,贴片陶瓷电容,"100nF,25V,0402,10%",公用物料,pcs,个,原材料-电子料,电容,外购,70.00,,,1.00,0.004294,未上架
539-000343,贴片电阻,"1.1R,1206,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,112.00,,,1.00,0.029041,未上架
849-000904,TB系列钣金配件-整机转接板-洋马农机,材质R235，表面喷黑长宽高=190*60*40mm,公用物料,pcs,个,原材料-组装料,五金件,外购,35.00,,,1.00,,未上架
525-000059,YN580无人机主机_双离心版总装（无双目版 单北斗 70L）,,无人机,pcs,个,原材料-半成品,HD580组件整机,自制,1.00,,,1.00,,未上架
356-000225,FPC连接器,G0503WR-S-12P,公用物料,pcs,个,原材料-组装料,连接器1（电子）,外购,25.00,,,1.00,0.240012,未上架
165-003454,双目FPC保护泡棉,黑色泡棉13x16厚度0.5mm，单面带背胶,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,0.349961,未上架
725-000170,贴片陶瓷电容,"4.7uF,±10%,6.3V,0603,X7R",公用物料,pcs,个,原材料-电子料,电容,外购,126.00,,,1.00,0.044974,未上架
849-001202,后防撞梁左盖板,"R235,哑光黑RAL 9011",无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,35.000055,未上架
972-000217,CAN收发器,TIT1042T/3,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,45.00,,,1.00,1.599967,未上架
733-000204,贴片磁珠,VPZ1608U700-4R0TF,公用物料,pcs,个,原材料-电子料,电感,外购,98.00,,,1.00,0.027007,未上架
454-000118,肖特基二极管,TVM1060X,公用物料,pcs,个,原材料-电子料,二极管,外购,28.00,,,1.00,0.800040,未上架
588-000448,YC602_V2-B板_P1_S01_PCBA,YC602_V2-B板_P1_S01_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,33.00,,,1.00,,未上架
501-000007,网络变压器,H2415S,公用物料,pcs,个,原材料-电子料,变压器,外购,28.00,,,1.00,1.320518,未上架
321-000346,YN408_ST1061板_P1.3_PCB,YN408_MAINBOARD_P1.3_PCB,自动驾驶,pcs,个,原材料-电子料,印刷线路板,外购,45.00,,,1.00,57.000025,未上架
849-000149,M3垫片,M3*0.5,公用物料,pcs,个,原材料-组装料,五金件,外购,14.00,,,1.00,,未上架
165-002677,YN503_散热硅脂_L型,"6W导热硅胶,36*32*1mm, L型，浅灰色",自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,0.649976,未上架
165-002932,YC632导胶圈,尺寸：75mm*75mm*17mm  材质：硅胶，硬度80度，黑色,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,1.282550,未上架
454-000303,TVS二极管,KEU07DF,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.031979,未上架
165-001459,YN408_导航上盖,PC+ABC，表面颜色QT4278C,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
165-001296,YN501整机硅胶护套,285.7*193*44.5mm,自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
454-000182,TVS管,SMBJ6.0CA,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.129950,未上架
972-000714,DCDC电源芯片,KW5372FTSOTB#TR,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,42.00,,,1.00,0.614946,未上架
849-001318,M6*30_内六角法兰面圆柱头带垫防松螺丝,M6*30  8.8级发黑,无人车,pcs,个,原材料-组装料,五金件,外购,1.00,,,1.00,0.247018,未上架
539-000045,贴片电阻,"51K,0402,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.001921,未上架
588-000113,601C机具P5_S01_PCBA,601C_MODULE1_P5_S01_PCBA,监测终端,pcs,个,原材料-半成品,已贴线路板,委外,17.00,,,1.00,,未上架
588-000736,YC580_前接口板_P3_PCBA,YC580_FRONT_RACK_CONTAOL_BOARD_P3_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,1.00,,,1.00,,未上架
403-000033,402遥控器内置18650电池-2,18650/32E,公用物料,pcs,个,原材料-电子料,电池,外购,33.00,,,1.00,37.000042,未上架
770-000144,0.5mm 10pin单槽BTB PLUG,CB613-H10P-C0R；间距0.5mm，10pin，高度1.3mm,公用物料,pcs,个,原材料-组装料,连接器2（非电子）,外购,24.00,,,1.00,,未上架
849-001229,后车配电盒上盖,铝合金，喷砂皓月银,无人车,pcs,个,原材料-组装料,五金件,外购,35.00,,,1.00,41.000016,未上架
165-001484,YN501前壳（改版）,"280.8*187.8*21.6mm，ABS+PC,黑色，表面皮纹处理，热熔铜螺母（18处）",自动驾驶,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,35.00,,,1.00,,未上架
972-000665,CPU,Hi3519DRFCV500,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,56.00,,,1.00,48.560055,未上架
454-000124,贴片二极管,SMAJ5.0CA-23-F,公用物料,pcs,个,原材料-电子料,二极管,外购,133.00,,,1.00,0.467481,未上架
165-002070,YS508 SIM卡盖硅胶圈1,线径1.5mm，外径10.5mm，黑色硅胶圈,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,,未上架
165-001407,YN402_导光柱密封泡棉,普通黑色泡棉，单面背胶,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,14.00,,,1.00,,未上架
733-000092,贴片磁珠,HZ1608D121CTF,公用物料,pcs,个,原材料-电子料,电感,外购,105.00,,,1.00,0.014803,未上架
733-000087,绕线贴片功率电感,TWPA6045S100MT,公用物料,pcs,个,原材料-电子料,电感,外购,42.00,,,1.00,0.165997,未上架
725-000365,贴片陶瓷电容,1nF 50V 1402 10% X7R,公用物料,pcs,个,原材料-电子料,电容,外购,77.00,,,1.00,0.002599,未上架
972-000152,DC-DC芯片,NP1658GTF-Z,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,112.00,,,1.00,0.400020,未上架
733-000149,贴片功率电感,ZTP1004-330M,公用物料,pcs,个,原材料-电子料,电感,外购,31.00,,,1.00,0.680034,未上架
795-000126,601纤维干燥片,尺寸：40*25*1.2mm，单面带背胶，背胶型号3M9495LSE,监测终端,pcs,个,原材料-组装料,通用机械零件,外购,17.00,,,1.00,,未上架
838-000412,YS221-GPS天线-海积,全频段GPSL1/L2、北斗B1/B2/B3、GLONASSG1 G2、GalileoE1 E2b和包含Lband，天线尺寸：159.8×153.2mm×23.2mm，线径1.37mm，连接器：mmcx-JW,自动驾驶,pcs,个,原材料-包装料,天线、传感器&摄像头,外购,28.00,,,1.00,84.999956,未上架
733-000214,贴片共模电感,JCMEF112P900MFR,公用物料,pcs,个,原材料-电子料,电感,外购,28.00,,,1.00,,未上架
733-000042,贴片共模电感,BCT45B-210-2P-TL003,公用物料,pcs,个,原材料-电子料,电感,外购,105.00,,,1.00,1.786530,未上架
725-000440,贴片电容,15NF，50V，0402，10%,公用物料,pcs,个,原材料-电子料,电容,外购,84.00,,,1.00,0.020001,未上架
795-000927,YC403航电散热硅胶垫2,6W导热硅胶，12*12*1mm，浅灰色,无人机,pcs,个,原材料-组装料,通用机械零件,外购,14.00,,,1.00,0.242950,未上架
972-000028,MCU电源监控芯片,JMP809SEUR/T,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,17.00,,,1.00,0.420021,未上架
308-000004,YN525航电模块组件,,无人机,pcs,个,原材料-半成品,HD525整机,自制,1.00,,,1.00,,未上架
165-000891,YN540pro旋转雷达感应线圈接收端,圆形，外径21.6mm，高度5.6mm，线束长度85mm,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
725-000451,贴片钽电容,"100uF,±20%,6.3V,3528，-55~105℃",公用物料,pcs,个,原材料-电子料,电容,外购,182.00,,,1.00,1.000050,未上架
784-000010,YN540pro_气压计壳体组件,,无人机,pcs,个,原材料-半成品,HD540PRO整机,自制,1.00,,,1.00,,未上架
539-000161,贴片电阻,"60.4R,1206,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,35.00,,,1.00,0.008814,未上架
165-003461,小号线束保险盒插座1A,1A+小号保险盒 1套,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,1.00,,,1.00,1.979986,未上架
165-002057,YS508机尾雷达前壳,黑色尼龙QA66，外观面抛光800，热熔铜螺母,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,28.00,,,1.00,,未上架
539-000106,贴片电阻,"330R,0603,1%",公用物料,pcs,个,原材料-电子料,电阻,外购,84.00,,,1.00,0.003616,未上架
165-002525,YN525_机头上外罩盖板-绿色版,PP+30%gf，绿色塑胶，表面晒纹，色号QT348C,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,35.00,,,1.00,16.999946,未上架
972-000440,motor驱动芯片,NP6536DU,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,112.00,,,1.00,9.100003,未上架
994-000542,YN525_机臂电源连接线（后）,,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
725-000177,贴片陶瓷电容,"22pF,50V,0402,5%,NP0",公用物料,pcs,个,原材料-电子料,电容,外购,98.00,,,1.00,0.002373,未上架
454-000239,贴片二极管,TMF15AL,公用物料,pcs,个,原材料-电子料,二极管,外购,56.00,,,1.00,0.090400,未上架
994-000541,YN525_机臂电源连接线（前）,,无人机,pcs,个,原材料-组装料,线束（组装线束）,外购,35.00,,,1.00,,未上架
795-000761,YN580止回阀E14接头,"密封圈外径24.5*45mm    QA66+30GF,黑色",无人机,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,1.470017,未上架
972-000678,BUCK 电源芯片,EIO50120ST5,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,外购,56.00,,,1.00,,未上架
165-001410,YN402_电源按键,黑色塑胶，外观晒纹、logo印刷颜色,无人机,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,35.00,,,1.00,,未上架
972-000735,北斗定位模块UAU1114-1216BH0,UAU1114-1216BH0,公用物料,pcs,个,原材料-电子料,集成电路1（IC）,自制,42.00,,,1.00,,未上架
321-000255,YS504_雷达光电编码板_P2_PCB,YS504_雷达光电编码板_P2_PCB,无人机,pcs,个,原材料-电子料,印刷线路板,外购,90.00,,,1.00,,未上架
725-000234,贴片电解电容,VH1H470ME077000CE0,公用物料,pcs,个,原材料-电子料,电容,外购,77.00,,,1.00,0.140007,未上架
795-000790,YN580电调转接件,铝合金7063 T6时效 阳极氧化黑色,无人机,pcs,个,原材料-组装料,通用机械零件,外购,28.00,,,1.00,16.600039,未上架
733-000154,贴片磁珠,VPZ1608U121-3R0TF,公用物料,pcs,个,原材料-电子料,电感,外购,56.00,,,1.00,0.027007,未上架
588-000619,YN580_电调主板_P4.1_PCBA,YN580_电调主板_P4.1_PCBA,无人机,pcs,个,原材料-半成品,已贴线路板,委外,18.00,,,1.00,,未上架
165-003397,风扇保护罩,TUS304 黑色喷粉,无人车,pcs,个,原材料-组装料,加工零部件（外壳、硅胶按键、标签等）,外购,21.00,,,1.00,59.999949,未上架
733-000249,贴片电感,MQG15HH1N0B02D,公用物料,pcs,个,原材料-电子料,电感,外购,140.00,,,1.00,0.181930,未上架
356-000607,勤本8P连接器板端_插针0.64mm_黑色,焊板式防水连接器 8P插针，插针规格直径0.64mm，黑色,无人机,pcs,个,原材料-组装料,连接器1（电子）,外购,35.00,,,1.00,0.989993,未上架
