material_code,material_name,modelnum,huid_productline_name,baseunit_number,baseunit_name,group_name,group_type,materialattr,purchase_fixedleadtime,purchase_huid_batchqty,purchase_huid_minlotsize,product_fixedleadtime,material_standard_price,product_status
539-000024,Sample Business Label b85ec631,"10R,1206,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.025990,Sample Business Label 14d9bbad
543-000044,Sample Business Label 507f9f59,Sample Business Label 528b4413,Sample Business Label 5c716e22,pcs,piece,Sample Business Label f0207843,Sample Business Label 7c0d5039,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
972-000448,Sample Business Label 3aadef5e,TGM809-SXN3L/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,64.00,,,1.00,0.169952,Sample Business Label 14d9bbad
539-000382,Sample Business Label b85ec631,"49.9K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
165-001427,Sample Business Label 05a7e453,Sample Business Label 5225b892,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000252,Sample Business Label b85ec631,"240K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
725-000405,Sample Business Label 05087a91,"2.2uf,6.3v,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.016046,Sample Business Label 14d9bbad
554-000019,Sample Business Label 8b8d284f,VM805RE,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 042b653a,Purchased,42.00,,,1.00,0.400020,Sample Business Label 14d9bbad
549-001642,Sample Business Label 587e03cf,Sample Business Label 6a884b0b,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 5b88d24a,Purchased,1.00,,,1.00,272.000040,Sample Business Label 14d9bbad
539-000019,Sample Business Label b85ec631,"162K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001921,Sample Business Label 14d9bbad
972-000520,SPI NOR FLASH,YT25F128FSSIGT-W,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,56.00,,,1.00,3.399944,Sample Business Label 14d9bbad
972-000381,Sample Business Label ab09282c,TLM21867CA-DG,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,45.00,,,1.00,2.590864,Sample Business Label 14d9bbad
849-001194,Sample Business Label 77041775,Sample Business Label a95993fd,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,68.000010,Sample Business Label 14d9bbad
795-000618,Sample Business Label b465262d,Sample Business Label 95062080,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
165-001428,Sample Business Label c51553cc,Sample Business Label 00e6e7db,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
849-000783,Sample Business Label 2c73ffa6,Sample Business Label 3b6265bf,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,17.00,,,1.00,,Sample Business Label 14d9bbad
165-002220,Sample Business Label d29c0e1a,216.2*180.6*28.8,Sample Business Label 735ac064,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
795-001175,Sample Business Label 4f9b4eff,Sample Business Label ff6c6974,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,2.270735,Sample Business Label 14d9bbad
454-000181,Sample Business Label bf94698e,1N4148W,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,28.00,,,1.00,0.024973,Sample Business Label 14d9bbad
725-000362,Sample Business Label 05087a91,470nF 25V 1402 10% X5R,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,77.00,,,1.00,0.024973,Sample Business Label 14d9bbad
972-000196,Sample Business Label ebe9fd95,SN6752V1GQW,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,84.00,,,1.00,,Sample Business Label 14d9bbad
549-000880,Sample Business Label 2f8477a5,Sample Business Label 5745b99e,Autonomous Driving,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 5b88d24a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000146,Sample Business Label b85ec631,"180K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001469,Sample Business Label 14d9bbad
165-001891,Sample Business Label 8809c8ad,Sample Business Label 79eb018f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,42.00,,,1.00,,Sample Business Label 14d9bbad
554-000043,Sample Business Label b9f02c82,TGM2019-ADJYN5G/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 042b653a,Purchased,98.00,,,1.00,0.175037,Sample Business Label 14d9bbad
838-000312,Sample Business Label d90f127f,Sample Business Label 4eff114c,Sample Business Label 735ac064,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
539-000079,Sample Business Label b85ec631,"64.9K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001469,Sample Business Label 14d9bbad
849-001297,Sample Business Label a1c3310d,Sample Business Label f8c01db0,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,0.197750,Sample Business Label 14d9bbad
725-000210,Sample Business Label 05087a91,"100UF,6.3V,1210,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,0.508048,Sample Business Label 14d9bbad
588-000460,Sample Business Label 0bf662f1,YN402_FRONT_KEY_P1,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,33.00,,,1.00,,Sample Business Label 14d9bbad
356-000386,Sample Business Label 9f77319f,ZZKA1251WR-S-2P,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.120006,Sample Business Label 14d9bbad
838-000284,Sample Business Label d769e3a4,Sample Business Label c8e1a681,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 6e9ebdaf,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
165-001961,Sample Business Label 418340f0,Sample Business Label f9baf8ce,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
725-000331,Sample Business Label 05087a91,"130pF,50V,0603,5%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,84.00,,,1.00,0.011978,Sample Business Label 14d9bbad
165-001858,Sample Business Label ffee4a43,Sample Business Label 4ef36060,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
356-000588,Sample Business Label e12e46b1,2x2pin,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.420021,Sample Business Label 14d9bbad
321-000360,Sample Business Label ffcbfefd,YC540S_SPRINKLER_P0_PCB,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,30.00,,,1.00,13.034550,Sample Business Label 14d9bbad
539-000147,Sample Business Label b85ec631,"200K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,84.00,,,1.00,0.001921,Sample Business Label 14d9bbad
321-000303,Sample Business Label 20b73338,Sample Business Label 20b73338,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,30.00,,,1.00,13.752100,Sample Business Label 14d9bbad
795-000971,Sample Business Label 1df5221c,Sample Business Label 51a04d95,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,1.799977,Sample Business Label 14d9bbad
165-000896,Sample Business Label 14cc86e0,Sample Business Label 834b0a6f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,42.00,,,1.00,,Sample Business Label 14d9bbad
549-001016,Sample Business Label 24469f6f,Sample Business Label 9de067f3,Sample Business Label 445dc24e,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 5b88d24a,Purchased,35.00,,,1.00,,Sample Business Label 14d9bbad
733-000124,Sample Business Label 1ef5a5d1,OR4030-1R0N,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,30.00,,,1.00,0.108028,Sample Business Label 14d9bbad
454-000322,Sample Business Label 2b176d5b,C5819WS,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5680b573,Purchased,30.00,,,1.00,0.060794,Sample Business Label 14d9bbad
795-000609,Sample Business Label 0b322b5f,T6.0*L5.5*W7mm,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
165-000893,Sample Business Label 0f0cc53e,Sample Business Label ebbc5228,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,42.00,,,1.00,,Sample Business Label 14d9bbad
363-000537,Sample Business Label b9437c66,Sample Business Label c8088091,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 0e5444d0,Sample Business Label 797c70ef,Purchased,35.00,,,1.00,52.829986,Sample Business Label 14d9bbad
972-000077,Sample Business Label b0584487,TGM358YS/TR,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,64.00,,,1.00,0.529970,Sample Business Label 14d9bbad
972-000496,MCU,YN32F427RET6,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,64.00,,,1.00,13.399992,Sample Business Label 14d9bbad
501-000001,Sample Business Label a0ef8431,IH087-EP5-001,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 595d3369,Purchased,45.00,,,1.00,2.828729,Sample Business Label 14d9bbad
356-000521,Sample Business Label e459e7d4,ZZKA2006WR-2x5P,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label db158135,Purchased,25.00,,,1.00,0.164980,Sample Business Label 14d9bbad
725-000344,Sample Business Label 05087a91,"10nF,25V,0402,10%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,98.00,,,1.00,0.002486,Sample Business Label 14d9bbad
539-000362,Sample Business Label b85ec631,"68K,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.001469,Sample Business Label 14d9bbad
795-001200,Sample Business Label 1bd29dbd,Sample Business Label 388c8f15,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,28.00,,,1.00,0.731788,Sample Business Label 14d9bbad
784-000243,Sample Business Label b32ce892,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 7fb842b2,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
165-001863,Sample Business Label 6ef47de0,Sample Business Label f84a0494,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,35.00,,,1.00,28.080048,Sample Business Label 14d9bbad
321-000233,Sample Business Label 509b79c8,801_8CONNECTOR_P3_PCB,Sample Business Label 7bdc2d0a,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,35.00,,,1.00,0.609974,Sample Business Label 14d9bbad
165-001774,Sample Business Label 25930ffc,Sample Business Label eed08307,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,0.049946,Sample Business Label 14d9bbad
972-000564,Sample Business Label 4241c466,SK3568J,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 09caa247,Purchased,42.00,,,1.00,102.999952,Sample Business Label 14d9bbad
733-000174,Sample Business Label 5d4aa9a6,2010T10A250V,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,56.00,,,1.00,0.135035,Sample Business Label 14d9bbad
849-001038,Sample Business Label ba4a3f27,Sample Business Label b451f63f,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,1.00,,,1.00,,Sample Business Label 14d9bbad
795-000439,Sample Business Label 9626f0da,L*W*H=14*14*1.2mm，6W,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
525-000183,Sample Business Label 7559bee8,,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 8e427e07,In-house,1.00,,,1.00,,Sample Business Label 14d9bbad
588-000726,YN403_MAINBOARD_P2_PCBA,YN403_MAINBOARD_P2_PCBA,Autonomous Driving,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,14.00,,,1.00,,Sample Business Label 14d9bbad
165-003470,Sample Business Label d3dc73af,20A,Sample Business Label 96053b3e,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,1.159041,Sample Business Label 14d9bbad
358-000162,Sample Business Label c7de58d3,Si2325DS-T1-GE3,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5bce86f3,Purchased,84.00,,,1.00,1.277013,Sample Business Label 14d9bbad
795-000444,Sample Business Label db0ab3b9,Sample Business Label bd130799,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 2d85aff0,Purchased,21.00,,,1.00,,Sample Business Label 14d9bbad
725-000304,Sample Business Label 05087a91,"10pF,50V,0402,1%,C0G",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,112.00,,,1.00,0.043053,Sample Business Label 14d9bbad
733-000216,Sample Business Label 1ef5a5d1,OR4030-2R2M,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label f3f2ee9b,Purchased,30.00,,,1.00,0.120006,Sample Business Label 14d9bbad
539-000404,Sample Business Label b85ec631,"6.8R,0402,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.004859,Sample Business Label 14d9bbad
321-000572,Sample Business Label ba159f90,YC580_FRONT_RACK_CONTAOL_BOARD_P3_PCB,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 17302eae,Sample Business Label cbf023bc,Purchased,35.00,,,1.00,30.999968,Sample Business Label 14d9bbad
725-000105,Sample Business Label 05087a91,"22uF,10V,0603,20%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,70.00,,,1.00,0.041019,Sample Business Label 14d9bbad
588-000487,YN402_MAIN_P2_PCBA,YN402_MAIN_P2_PCBA,Sample Business Label 1674b06f,pcs,piece,Sample Business Label f0207843,Sample Business Label 6ca8a46d,Outsourced,13.00,,,1.00,,Sample Business Label 14d9bbad
849-001019,Sample Business Label d2b4a0a6,Sample Business Label 4dc2b8f4,Autonomous Driving,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label 0f3d50d5,Purchased,14.00,,,1.00,0.085315,Sample Business Label 14d9bbad
554-000003,Sample Business Label 5d562b5e,BMS1117-ADJ,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 042b653a,Purchased,84.00,,,1.00,0.249956,Sample Business Label 14d9bbad
539-000156,Sample Business Label 69c308f2,NLVS0603K11,Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,30.00,,,1.00,0.049946,Sample Business Label 14d9bbad
165-002630,Sample Business Label 24e91f95,Sample Business Label 3fbd7b12,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,28.00,,,1.00,,Sample Business Label 14d9bbad
165-002064,Sample Business Label f32acae1,Sample Business Label 5f0be02a,Sample Business Label 1674b06f,pcs,piece,Sample Business Label 4bf28cec,Sample Business Label bde42e5a,Purchased,14.00,,,1.00,,Sample Business Label 14d9bbad
725-000292,Sample Business Label 05087a91,"4.7nF,50V,0402",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 07789cfe,Purchased,126.00,,,1.00,,Sample Business Label 14d9bbad
539-000470,Sample Business Label b85ec631,"127K,0603,1%",Sample Business Label 887d7f95,pcs,piece,Sample Business Label 17302eae,Sample Business Label 5fe53d48,Purchased,98.00,,,1.00,0.003616,Sample Business Label 14d9bbad
