seq_no,bom_version,bom_material_code,bom_level,material_code,material_name,usage_numerator,usage_denominator,standard_usage,variable_loss_rate,demand_quantity,alt_group_no,alt_part,alt_priority,alt_method,parent_material_code
479,2026-08-05,590-000100,4,725-000363,贴片陶瓷电容,7.000000,1.000000,7.000000,0.00,7.000000,10,√,1,替代,588-000643
480,2026-08-05,590-000100,4,725-000001,贴片陶瓷电容,3.000000,1.000000,3.000000,0.00,3.000000,11,,0,替代,588-000643
481,2026-08-05,590-000100,4,725-000364,贴片陶瓷电容,3.000000,1.000000,3.000000,0.00,3.000000,11,√,1,替代,588-000643
482,2026-08-05,590-000100,4,725-000031,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,12,,0,替代,588-000643
483,2026-08-05,590-000100,4,725-000217,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,12,√,1,替代,588-000643
484,2026-08-05,590-000100,4,725-000340,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,53,,0,替代,588-000643
485,2026-08-05,590-000100,4,725-000477,贴片电容,2.000000,1.000000,2.000000,0.00,2.000000,53,√,1,替代,588-000643
486,2026-08-05,590-000100,4,725-000019,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
487,2026-08-05,590-000100,4,725-000023,贴片陶瓷电容,4.000000,1.000000,4.000000,0.00,4.000000,13,,0,替代,588-000643
488,2026-08-05,590-000100,4,725-000365,贴片陶瓷电容,4.000000,1.000000,4.000000,0.00,4.000000,13,√,1,替代,588-000643
489,2026-08-05,590-000100,4,725-000116,贴片陶瓷电容,11.000000,1.000000,11.000000,0.00,11.000000,14,,0,替代,588-000643
490,2026-08-05,590-000100,4,725-000224,贴片陶瓷电容,11.000000,1.000000,11.000000,0.00,11.000000,14,√,1,替代,588-000643
491,2026-08-05,590-000100,4,725-000178,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
492,2026-08-05,590-000100,4,725-000170,贴片陶瓷电容,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,588-000643
493,2026-08-05,590-000100,4,725-000071,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
494,2026-08-05,590-000100,4,725-000061,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,15,,0,替代,588-000643
495,2026-08-05,590-000100,4,725-000366,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,15,√,1,替代,588-000643
496,2026-08-05,590-000100,4,725-000226,贴片陶瓷电容,8.000000,1.000000,8.000000,0.00,8.000000,16,,0,替代,588-000643
497,2026-08-05,590-000100,4,725-000334,贴片陶瓷电容,8.000000,1.000000,8.000000,0.00,8.000000,16,√,1,替代,588-000643
498,2026-08-05,590-000100,4,725-000179,贴片陶瓷电容,3.000000,1.000000,3.000000,0.00,3.000000,17,,0,替代,588-000643
499,2026-08-05,590-000100,4,725-000367,贴片陶瓷电容,3.000000,1.000000,3.000000,0.00,3.000000,17,√,1,替代,588-000643
500,2026-08-05,590-000100,4,725-000030,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,18,,0,替代,588-000643
501,2026-08-05,590-000100,4,725-000368,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,18,√,1,替代,588-000643
502,2026-08-05,590-000100,4,725-000064,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
503,2026-08-05,590-000100,4,725-000054,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,19,,0,替代,588-000643
504,2026-08-05,590-000100,4,725-000370,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,19,√,1,替代,588-000643
505,2026-08-05,590-000100,4,725-000036,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,20,,0,替代,588-000643
506,2026-08-05,590-000100,4,725-000371,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,20,√,1,替代,588-000643
507,2026-08-05,590-000100,4,725-000025,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,21,,0,替代,588-000643
508,2026-08-05,590-000100,4,725-000372,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,21,√,1,替代,588-000643
509,2026-08-05,590-000100,4,725-000104,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
510,2026-08-05,590-000100,4,725-000049,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,22,,0,替代,588-000643
511,2026-08-05,590-000100,4,725-000114,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,22,√,1,替代,588-000643
512,2026-08-05,590-000100,4,725-000169,贴片陶瓷电容,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
513,2026-08-05,590-000100,4,725-000047,贴片陶瓷电容,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
514,2026-08-05,590-000100,4,454-000139,TVS二极管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
515,2026-08-05,590-000100,4,454-000087,ESD瞬态抑制二极管,4.000000,1.000000,4.000000,0.00,4.000000,23,,0,替代,588-000643
516,2026-08-05,590-000100,4,454-000068,TVS二极管,4.000000,1.000000,4.000000,0.00,4.000000,23,√,1,替代,588-000643
517,2026-08-05,590-000100,4,454-000203,肖特基二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
518,2026-08-05,590-000100,4,454-000077,肖特基二极管,3.000000,1.000000,3.000000,0.00,3.000000,24,,0,替代,588-000643
519,2026-08-05,590-000100,4,454-000232,肖特基二极管,3.000000,1.000000,3.000000,0.00,3.000000,24,√,1,替代,588-000643
520,2026-08-05,590-000100,4,454-000094,TVS二极管,1.000000,1.000000,1.000000,0.00,1.000000,25,,0,替代,588-000643
521,2026-08-05,590-000100,4,454-000207,ESD防静电保护管,1.000000,1.000000,1.000000,0.00,1.000000,25,√,1,替代,588-000643
522,2026-08-05,590-000100,4,454-000202,肖特基二极管,5.000000,1.000000,5.000000,0.00,5.000000,0,,0,,588-000643
523,2026-08-05,590-000100,4,454-000205,肖特基二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
524,2026-08-05,590-000100,4,454-000206,稳压二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
525,2026-08-05,590-000100,4,454-000256,TVS二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
526,2026-08-05,590-000100,4,454-000187,肖特基二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
527,2026-08-05,590-000100,4,733-000001,贴片磁珠,3.000000,1.000000,3.000000,0.00,3.000000,26,,0,替代,588-000643
528,2026-08-05,590-000100,4,733-000084,贴片磁珠,3.000000,1.000000,3.000000,0.00,3.000000,26,√,1,替代,588-000643
529,2026-08-05,590-000100,4,364-000039,贴片自恢复保险丝,2.000000,1.000000,2.000000,0.00,2.000000,27,,0,替代,588-000643
530,2026-08-05,590-000100,4,364-000057,贴片自恢复保险丝,2.000000,1.000000,2.000000,0.00,2.000000,27,√,1,替代,588-000643
531,2026-08-05,590-000100,4,356-000274,2.54mm间距双排排母,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
532,2026-08-05,590-000100,4,356-000275,2.0卧式插件连接器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
533,2026-08-05,590-000100,4,356-000276,1.5单排卧式贴片连接器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
534,2026-08-05,590-000100,4,356-000278,4pin电源连接器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
535,2026-08-05,590-000100,4,770-000143,micro 2.0连接器,1.000000,1.000000,1.000000,0.00,1.000000,28,,0,替代,588-000643
536,2026-08-05,590-000100,4,770-000146,micro 2.0连接器,1.000000,1.000000,1.000000,0.00,1.000000,28,√,1,替代,588-000643
537,2026-08-05,590-000100,4,733-000117,绕线贴片功率电感,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
538,2026-08-05,590-000100,4,733-000129,绕线贴片功率电感,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
539,2026-08-05,590-000100,4,733-000156,贴片电感,1.000000,1.000000,1.000000,0.00,1.000000,29,,0,替代,588-000643
540,2026-08-05,590-000100,4,733-000164,贴片电感,1.000000,1.000000,1.000000,0.00,1.000000,29,√,1,替代,588-000643
541,2026-08-05,590-000100,4,733-000152,贴片绕线电感,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
542,2026-08-05,590-000100,4,733-000100,贴片功率电感,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
543,2026-08-05,590-000100,4,733-000151,贴片功率电感,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
544,2026-08-05,590-000100,4,358-000105,N沟道MOS管,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,588-000643
545,2026-08-05,590-000100,4,358-000091,NPN三极管,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000643
546,2026-08-05,590-000100,4,358-000079,PMOS,1.000000,1.000000,1.000000,0.00,1.000000,30,,0,替代,588-000643
547,2026-08-05,590-000100,4,358-000158,PMOS,1.000000,1.000000,1.000000,0.00,1.000000,30,√,1,替代,588-000643
548,2026-08-05,590-000100,4,358-000131,P沟道MOS管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
549,2026-08-05,590-000100,4,358-000103,P沟道MOS管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
550,2026-08-05,590-000100,4,539-000046,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
551,2026-08-05,590-000100,4,539-000013,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
552,2026-08-05,590-000100,4,539-000001,贴片电阻,98.000000,1.000000,98.000000,0.00,98.000000,0,,0,,588-000643
553,2026-08-05,590-000100,4,539-000011,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
554,2026-08-05,590-000100,4,539-000008,贴片电阻,93.000000,1.000000,93.000000,0.00,93.000000,0,,0,,588-000643
555,2026-08-05,590-000100,4,364-000050,贴片可恢复保险丝,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000643
556,2026-08-05,590-000100,4,539-000003,贴片电阻,24.000000,1.000000,24.000000,0.00,24.000000,0,,0,,588-000643
557,2026-08-05,590-000100,4,539-000026,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
558,2026-08-05,590-000100,4,539-000309,贴片电阻,9.000000,1.000000,9.000000,0.00,9.000000,0,,0,,588-000643
559,2026-08-05,590-000100,4,539-000014,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
560,2026-08-05,590-000100,4,539-000021,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
561,2026-08-05,590-000100,4,539-000124,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
562,2026-08-05,590-000100,4,539-000002,贴片电阻,21.000000,1.000000,21.000000,0.00,21.000000,0,,0,,588-000643
563,2026-08-05,590-000100,4,539-000085,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
564,2026-08-05,590-000100,4,539-000070,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
565,2026-08-05,590-000100,4,539-000063,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
566,2026-08-05,590-000100,4,539-000022,贴片电阻,18.000000,1.000000,18.000000,0.00,18.000000,0,,0,,588-000643
567,2026-08-05,590-000100,4,539-000006,贴片电阻,10.000000,1.000000,10.000000,0.00,10.000000,0,,0,,588-000643
568,2026-08-05,590-000100,4,539-000064,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
569,2026-08-05,590-000100,4,539-000005,贴片电阻,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000643
570,2026-08-05,590-000100,4,539-000137,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
571,2026-08-05,590-000100,4,539-000033,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
572,2026-08-05,590-000100,4,539-000083,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
573,2026-08-05,590-000100,4,539-000162,贴片电阻,9.000000,1.000000,9.000000,0.00,9.000000,0,,0,,588-000643
574,2026-08-05,590-000100,4,539-000352,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
575,2026-08-05,590-000100,4,539-000106,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
576,2026-08-05,590-000100,4,539-000040,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
577,2026-08-05,590-000100,4,539-000147,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
578,2026-08-05,590-000100,4,539-000145,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
579,2026-08-05,590-000100,4,539-000062,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
580,2026-08-05,590-000100,4,539-000374,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
581,2026-08-05,590-000100,4,539-000034,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
582,2026-08-05,590-000100,4,539-000012,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
583,2026-08-05,590-000100,4,539-000075,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
584,2026-08-05,590-000100,4,539-000045,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
585,2026-08-05,590-000100,4,539-000142,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
586,2026-08-05,590-000100,4,539-000028,贴片电阻,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
587,2026-08-05,590-000100,4,539-000169,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
588,2026-08-05,590-000100,4,539-000027,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
589,2026-08-05,590-000100,4,539-000152,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
590,2026-08-05,590-000100,4,539-000100,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
591,2026-08-05,590-000100,4,539-000068,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
592,2026-08-05,590-000100,4,539-000031,贴片电阻,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,588-000643
593,2026-08-05,590-000100,4,539-000082,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
594,2026-08-05,590-000100,4,539-000103,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
595,2026-08-05,590-000100,4,539-000237,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
596,2026-08-05,590-000100,4,539-000086,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
597,2026-08-05,590-000100,4,539-000118,贴片电阻,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
598,2026-08-05,590-000100,4,539-000007,贴片电阻,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
599,2026-08-05,590-000100,4,895-000012,701轻触开关,6.000000,1.000000,6.000000,0.00,6.000000,0,,0,,588-000643
600,2026-08-05,590-000100,4,454-000080,ESD二极管,3.000000,1.000000,3.000000,0.00,3.000000,31,,0,替代,588-000643
601,2026-08-05,590-000100,4,454-000177,TVS二极管,3.000000,1.000000,3.000000,0.00,3.000000,31,√,1,替代,588-000643
602,2026-08-05,590-000100,4,454-000230,TVS二极管,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
603,2026-08-05,590-000100,4,454-000198,TVS二极管,4.000000,1.000000,4.000000,0.00,4.000000,0,,0,,588-000643
604,2026-08-05,590-000100,4,733-000121,贴片共模电感,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
605,2026-08-05,590-000100,4,733-000036,贴片共模电感,1.000000,1.000000,1.000000,0.00,1.000000,32,,0,替代,588-000643
606,2026-08-05,590-000100,4,733-000153,贴片共模电感,1.000000,1.000000,1.000000,0.00,1.000000,32,√,1,替代,588-000643
607,2026-08-05,590-000100,4,554-000056,DC-DC芯片,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
608,2026-08-05,590-000100,4,972-000536,MCU,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
609,2026-08-05,590-000100,4,589-000020,DC-DC电源芯片,3.000000,1.000000,3.000000,0.00,3.000000,0,,0,,588-000643
610,2026-08-05,590-000100,4,554-000074,线性稳压器,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
611,2026-08-05,590-000100,4,972-000735,北斗定位模块UAU1114-1216BH0,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
612,2026-08-05,590-000100,4,554-000035,线性稳压器,2.000000,1.000000,2.000000,0.00,2.000000,0,,0,,588-000643
613,2026-08-05,590-000100,4,554-000079,线性稳压器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
614,2026-08-05,590-000100,4,972-000434,MS卡,1.000000,1.000000,1.000000,0.00,1.000000,33,,0,替代,588-000643
615,2026-08-05,590-000100,4,182-000029,量讯物联移动单卡100M月套餐流量卡（组流量池-后装-贴片卡）,1.000000,1.000000,1.000000,0.00,1.000000,33,√,1,替代,588-000643
616,2026-08-05,590-000100,4,454-000199,TVS二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
617,2026-08-05,590-000100,4,554-000036,异步降压转换器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
618,2026-08-05,590-000100,4,972-000534,移位寄存器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
619,2026-08-05,590-000100,4,972-000443,逻辑芯片,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
620,2026-08-05,590-000100,4,972-000085,WIFI+蓝牙模块,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
621,2026-08-05,590-000100,4,972-000535,CPU,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
622,2026-08-05,590-000100,4,972-000532,DDR3L,1.000000,1.000000,1.000000,0.00,1.000000,48,,0,替代,588-000643
623,2026-08-05,590-000100,4,972-000454,动态随机存取存储器,1.000000,1.000000,1.000000,0.00,1.000000,48,√,1,替代,588-000643
624,2026-08-05,590-000100,4,972-000531,DDR3L,1.000000,1.000000,1.000000,0.00,1.000000,48,√,2,替代,588-000643
625,2026-08-05,590-000100,4,972-000738,DDR3L,1.000000,1.000000,1.000000,0.00,1.000000,48,√,3,替代,588-000643
626,2026-08-05,590-000100,4,972-000739,DDR3L,1.000000,1.000000,1.000000,0.00,1.000000,48,√,4,替代,588-000643
627,2026-08-05,590-000100,4,972-000032,LED驱动器,1.000000,1.000000,1.000000,0.00,1.000000,38,,0,替代,588-000643
628,2026-08-05,590-000100,4,972-000453,LED背光驱动器,1.000000,1.000000,1.000000,0.00,1.000000,38,√,1,替代,588-000643
629,2026-08-05,590-000100,4,972-000494,4G数传模块,1.000000,1.000000,1.000000,0.00,1.000000,51,,0,替代,588-000643
630,2026-08-05,590-000100,4,972-000802,Cat.1模块,1.000000,1.000000,1.000000,0.00,1.000000,51,√,1,替代,588-000643
631,2026-08-05,590-000100,4,972-000655,4G模块,1.000000,1.000000,1.000000,0.00,1.000000,51,√,2,替代,588-000643
632,2026-08-05,590-000100,4,972-000217,CAN收发器,1.000000,1.000000,1.000000,0.00,1.000000,40,,0,替代,588-000643
633,2026-08-05,590-000100,4,972-000610,CAN收发器,1.000000,1.000000,1.000000,0.00,1.000000,40,√,1,替代,588-000643
634,2026-08-05,590-000100,4,972-000448,MCU电源监控芯片,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
635,2026-08-05,590-000100,4,972-000540,EMMC,1.000000,1.000000,1.000000,0.00,1.000000,52,,0,替代,588-000643
636,2026-08-05,590-000100,4,972-000323,SS232收发器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
637,2026-08-05,590-000100,4,972-000196,视频解码器,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
638,2026-08-05,590-000100,4,972-000332,SS485收发器,1.000000,1.000000,1.000000,0.00,1.000000,43,,0,替代,588-000643
639,2026-08-05,590-000100,4,972-000324,SS485收发器,1.000000,1.000000,1.000000,0.00,1.000000,43,√,1,替代,588-000643
640,2026-08-05,590-000100,4,972-000432,逻辑芯片,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
641,2026-08-05,590-000100,4,454-000200,肖特基二极管,1.000000,1.000000,1.000000,0.00,1.000000,0,,0,,588-000643
642,2026-08-05,590-000100,4,554-000081,异步升压转换器,1.000000,1.000000,1.000000,0.00,1.000000,44,,0,替代,588-000643
643,2026-08-05,590-000100,4,972-000478,异步升压转换器,1.000000,1.000000,1.000000,0.00,1.000000,44,√,1,替代,588-000643
644,2026-08-05,590-000100,4,527-000017,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,45,,0,替代,588-000643
645,2026-08-05,590-000100,4,527-000037,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,45,√,1,替代,588-000643
646,2026-08-05,590-000100,4,527-000003,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,46,,0,替代,588-000643
647,2026-08-05,590-000100,4,527-000025,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,46,√,1,替代,588-000643
648,2026-08-05,590-000100,4,527-000012,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,47,,0,替代,588-000643
649,2026-08-05,590-000100,4,527-000038,贴片无源晶振,1.000000,1.000000,1.000000,0.00,1.000000,47,√,1,替代,588-000643
